------------ Data File Created By ActiGraph GT3X+ ActiLife v6.13.3 Firmware v1.7.1 date format M/d/yy Filter Normal -----------
Serial Number: TAS1F28171035
Start Time 11:15:00
Start Date 8/3/18
Epoch Period (hh:mm:ss) 00:00:01
Download Time 06:56:46
Download Date 8/10/18
Current Memory Address: 0
Current Battery Voltage: 3.88     Mode = 12
--------------------------------------------------
Axis1,Axis2,Axis3
21,113,77
30,143,73
2,32,17
3,64,11
0,16,18
16,13,0
30,10,0
153,244,121
141,167,210
36,145,119
30,39,94
44,5,44
41,1,8
43,28,12
35,43,8
39,45,9
126,82,68
164,145,84
70,140,18
6,0,0
